taxon_oid	Domain	Status	Phylum	Class	Order	Family	Genus	Species	NCBI Taxon ID	RefSeq Project ID	GenBank Project ID	Strain	Proposal GOLD ID	Bioproject Accession	Biotic Relationships	Genome Size	Gene Count	Scaffold Count	GC Count	Coding Base Count	N50
2513237270	Bacteria	Draft	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	shayeganii	1032488	73821	66915	871	Gi05602	PRJNA66915	Free living	2292945	2580	112	1327471	2012388	42046
645058748	Bacteria	Draft	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	sicca	547045	55323	30481	ATCC 29256	Gi03324	PRJNA30481	Free living	2830772	3714	61	1440841	2474824	93684
2529292994	Bacteria	Draft	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	sp. oral Taxon 020	1127694	0	0	F0370	Gi04989	PRJNA80247	Free living	2361870	2929	227	1384151	2124535	17477
2513237394	Bacteria	Draft	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	unclassified	665946	73847	40033	GT4A_CT1	Gi04900	PRJNA40033	Free living	2695361	2608	151	1375409	2207465	33800
648861010	Bacteria	Draft	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	unclassified	641149	49701	42547	F0314	Gi04439	PRJNA42547	Free living	2515760	2365	11	1322262	2118051	839403
2513237392	Bacteria	Draft	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	wadsworthii	1030841	74035	66911	9715	Gi05601	PRJNA66911	Free living	2406524	2603	97	1170128	2111585	51464
2519899601	Bacteria	Draft	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	weaveri	1051985	0	0	LMG 5135	Gi21869	PRJNA68581		2183368	2286	46	1069796	1895108	98662
2524023162	Bacteria	Permanent Draft	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Paludibacterium	yongneupense	1122928	0	0	DSM 18731	Gi11741	PRJNA185612		4335010	4117	54	2693622	3861335	193084
643886068	Bacteria	Draft	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Pseudogulbenkiania	ferrooxidans	279714	55377	30761	2002, ATCC BAA-1479	Gi03340	PRJNA30761	Free living	4228787	4011	20	2734226	3737761	395779
2511231094	Bacteria	Finished	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Pseudogulbenkiania	unclassified	748280	73423	68325	NH8B	Gc01978	PRJDA68325		4332995	4124	1	2788567	3837947	4332995
2517572246	Bacteria	Permanent Draft	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Pseudogulbenkiania	unclassified	990370	0	0	MAI-1	Gi14790	PRJNA82805	Free living	4339789	4097	1	2785762	3891249	4339789
2521172651	Bacteria	Permanent Draft	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Vitreoscilla	stercoraria	1123499	0	0	DSM 513	Gi12051	PRJNA187103		2581302	2610	38	1133102	2288190	164459
2556921000	Bacteria	Permanent Draft	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	Nitrosomonas	cryotolerans	1131553	0	0	4W30	Gi13907	PRJNA185244		2767948	2530	91	1203687	2299605	53445
637000195	Bacteria	Finished	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	Nitrosomonas	europaea	228410	57647	52	ATCC 19718	Gc00134	PRJNA52	Free living	2812094	2630	1	1426243	2489540	2812094
637000196	Bacteria	Finished	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	Nitrosomonas	eutropha	335283	58363	13913	C91	Gc00424	PRJNA13913	Free living	2781824	2695	3	1350325	2435384	2661057
650716066	Bacteria	Finished	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	Nitrosomonas	unclassified	153948	55727	32989	AL212	Gc01756	PRJNA32989	Free living	3337023	3238	3	1494668	2928904	3180526
650716067	Bacteria	Finished	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	Nitrosomonas	unclassified	261292	68745	52837	Is79A3	Gc01870	PRJNA52837	Free living	3783444	3597	1	1719313	3296600	3783444
2556921001	Bacteria	Permanent Draft	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	Nitrosospira	briensis	1266925	0	0	C-128	Gi05849	PRJNA183056	Free living	3187395	3061	31	1695864	2715107	237545
637000197	Bacteria	Finished	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	Nitrosospira	multiformis	323848	58361	13912	ATCC 25196	Gc00325	PRJNA13912	Free living	3234309	2885	4	1742553	2771754	3184243
2508501000	Bacteria	Draft	Proteobacteria	Betaproteobacteria	Rhodocyclales	Dechlorobacter	Dechlorobacter	hydrogenophilus	75787	0	0	LT-1	Gi0005926			4610829	4510	99	2813800	4233206	136794
637000012	Bacteria	Finished	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Aromatoleum	aromaticum	76114	58231	13242	EbN1	Gc00232	PRJNA13242	Free living	4727255	4686	3	3058421	4299024	4296230
2518645585	Bacteria	Permanent Draft	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Azoarcus	toluclasticus	1261621	0	0	MF63	Gi15287	PRJNA181380		5931668	5508	48	3914645	5360362	316296
639633007	Bacteria	Finished	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Azoarcus	unclassified	62928	61603	13217	BH72	Gc00454	PRJNA13217	Free living	4376040	4073	1	2972051	4017599	4376040
2524023152	Bacteria	Permanent Draft	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Azonexus	hydrophilus	1121032	0	0	DSM 23864	Gi11177	PRJNA185554		3341181	3249	16	2097513	3158084	636353
2508501046	Bacteria	Finished	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Azospira	suillum	640081	81439	37693	PS	Gc02305	PRJNA37693	Free living	3806980	3539	1	2488533	3462498	3806980
2508501008	Bacteria	Draft	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Azospira	unclassified	146937	0	0	ZAP	Gi0005931		Free living	3748940	3522	52	2454502	3381264	181284
2526164512	Bacteria	Permanent Draft	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Azovibrio	restrictus	1121035	0	0	DSM 23866	Gi11180	PRJNA185557		4025691	3703	53	2633440	3658157	197004
2528768215	Bacteria	Permanent Draft	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Dechloromonas	agitata	1304883	0	0	is5	Gi22508	PRJNA195888		3627226	3541	1	2277821	3385073	3627226
2506520023	Bacteria	Draft	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Dechloromonas	agitata	73030	0	0	CKB	Gi10479		Free living	3955733	3988	120	2480096	3649964	146386
637000088	Bacteria	Finished	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Dechloromonas	aromatica	159087	58025	9635	RCB	Gc00286	PRJNA9635	Free living	4501104	4302	1	2666779	4161749	4501104
2506520024	Bacteria	Draft	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Dechloromonas	unclassified	159088	0	0	JJ	Gi10480		Free living	3516054	3422	54	2186718	3250671	219036
2517287017	Bacteria	Permanent Draft	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Methyloversatilis	unclassified	983954	0	0	RZ18-153	Gi17171	PRJNA77977		4251015	4005	1	2829739	3912501	4251015
2517287031	Bacteria	Permanent Draft	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Methyloversatilis	unclassified	1117409	0	0	NVD	Gi13949	PRJNA165591		4161309	3821	4	2729855	3809951	4123015
2516653080	Bacteria	Permanent Draft	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Methyloversatilis	unclassified	1119528	0	0	FAM1	Gi13979	PRJNA159997		4306529	4012	1	2866571	3959935	4306529
651324073	Bacteria	Draft	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Methyloversatilis	universalis	1000565	67399	64645	FAM5	Gi09549	PRJNA64645		4234613	3980	60	2835908	3817459	237876
2515154210	Bacteria	Permanent Draft	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Methyloversatilis	universalis	983952	0	0	Fam500	Gi12065	PRJNA81137		4220164	3912	1	2826168	3876266	4220164
2515154213	Bacteria	Permanent Draft	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Methyloversatilis	universalis	999628	0	0	EHg5	Gi12064	PRJNA78015		4088571	3752	2	2717894	3746479	4084506
643692051	Bacteria	Finished	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Thauera	aminoaromatica	85643	58987	20091	MZ1T	Gc00901	PRJNA20091	Free living	4574586	4142	2	3124403	4141810	4496212
2556921623	Bacteria	Permanent Draft	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Thauera	linaloolentis	1123367	0	0	DSM 12138	Gi11997	PRJNA221064		4214344	3823	45	2807527	3835564	193204
2531839277	Bacteria	Draft	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Thauera	linaloolentis	1123367	0	0	47Lol	Gi21258	PRJNA175415		4199939	3843	220	2796365	3765610	41159
2531839537	Bacteria	Draft	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Thauera	unclassified	305700	0	0	27	Gi20717	PRJNA171225		4708725	4354	128	3096649	4259013	97195
2531839206	Bacteria	Draft	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Thauera	unclassified	497321	0	0	63	Gi21236	PRJNA175412		4281208	4068	103	2836488	3876767	166701
2531839205	Bacteria	Draft	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Thauera	unclassified	303682	0	0	28	Gi21235	PRJNA175409		4319739	3949	119	2845893	3913282	134570
2515154161	Bacteria	Permanent Draft	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Uliginosibacterium	gangwonense	1123487	0	0	DSM 18521	Gi12039	PRJNA169814		5023821	4717	36	2841708	4486374	260991
2517093041	Bacteria	Permanent Draft	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	unclassified	unclassified	998429	0	0	RZ94	Gi13950	PRJNA171852		4304808	4012	1	2865351	3959059	4304808
2524614836	Bacteria	Draft	Proteobacteria	Betaproteobacteria	unclassified	unclassified	unclassified	unclassified	119066	0	0	NB0016	Gi0047918		Free living	1367289	1431	1	476279	1319434	1367289
2562617047	Bacteria	Draft	Proteobacteria	Betaproteobacteria	unclassified	unclassified	unclassified	unclassified	119066	0	0	NB0046				1251116	1343	8	430149	1203053	306090
2556921086	Bacteria	Draft	Proteobacteria	Betaproteobacteria	unclassified	unclassified	unclassified	unclassified	327159	0	0	SK-12	Gi0069496	PRJNA236436		4412715	4029	61	2849135	3872747	140740
2556921084	Bacteria	Draft	Proteobacteria	Betaproteobacteria	unclassified	unclassified	unclassified	unclassified	327159	0	0	SK-02	Gi0069494	PRJNA236434		4810930	4492	199	2954482	4321656	44004
2556921089	Bacteria	Draft	Proteobacteria	Betaproteobacteria	unclassified	unclassified	unclassified	unclassified	327159	0	0	BA-93	Gi0069499	PRJNA236439		4626262	4179	85	2946818	4104742	104720
646564516	Bacteria	Finished	Proteobacteria	Alphaproteobacteria	Candidatus Puniceispirillum	Candidatus Puniceispirillum	Candidatus Puniceispirillum	marinum	488538	47081	28081	IMCC1322	Gc01254	PRJNA28081	Free living	2753527	2582	1	1345200	2476519	2753527
2515154077	Bacteria	Permanent Draft	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Asticcacaulis	benevestitus	1121022	0	0	DSM 16100	Gi11167	PRJNA169732	Free living	4987073	4633	100	2913196	4378354	119832
651285000	Bacteria	Draft	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Asticcacaulis	biprosthecum	715226	66137	43745	C19, ATCC 27554	Gi02051	PRJNA43745	Free living	5411525	4756	6	3237249	4518495	1052103
649633007	Bacteria	Finished	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Asticcacaulis	excentricus	573065	55641	32595	CB 48	Gc01642	PRJNA32595	Free living	4308776	3921	4	2564070	3848695	2588221
2524614798	Bacteria	Permanent Draft	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	aveniformis	1121123	0	0	DSM 17977	Gi11220	PRJNA185350		2579573	2645	6	1678991	2394931	620197
2561511096	Bacteria	Permanent Draft	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	bacteroides	1121124	0	0	DSM 4726	Gi11221	PRJNA221004		3220540	3249	15	2197737	2969484	324476
2531839707	Bacteria	Draft	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	diminuta	1035191	0	0	470-4	Gi04693	PRJNA67195	Free living	3335922	3556	168	2233458	3032418	35457
2524614659	Bacteria	Permanent Draft	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	naejangsanensis	1121125	0	0	DSM 23858	Gi11222	PRJNA188849		3164519	3096	10	2107669	2873622	409181
648028010	Bacteria	Finished	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	subvibrioides	633149	42117	36643	ATCC 15264	Gc01439	PRJNA36643	Free living	3445263	3393	1	2357342	3157020	3445263
647533115	Bacteria	Draft	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	unclassified	391600	54665	19287	BAL3	Gi01405	PRJNA19287	Free living	3646072	3528	6	2449507	3226942	3635929
637000061	Bacteria	Finished	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	crescentus	190650	57891	298	CB15	Gc00056	PRJNA298	Free living	4016947	3812	1	2699950	3639859	4016947
643348526	Bacteria	Finished	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	crescentus	565050	59307	32027	NA1000	Gc00939	PRJNA32027	Free living	4042929	3933	1	2715702	3698874	4042929
641522612	Bacteria	Finished	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	unclassified	366602	58551	16306	K31	Gc00723	PRJNA16306	Free living	5889399	5499	3	3966417	5191063	5477872
2522572103	Bacteria	Permanent Draft	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	unclassified	1298862	0	0	URHA0033	Gi22184	PRJNA190819		5642219	5142	56	3872337	5007751	156525
642555147	Bacteria	Finished	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	zucineum	450851	58959	19931	HLK1	Gc00847	PRJNA19931	Free living	4379231	3899	2	3113691	3865861	3996255
2522125070	Bacteria	Permanent Draft	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Woodsholea	maritima	1123503	0	0	DSM 17123	Gi12055	PRJNA187104		3105947	2958	20	1728300	2795910	544589
2517093010	Bacteria	Permanent Draft	Proteobacteria	Alphaproteobacteria	Geminicoccus	Geminicoccus	Geminicoccus	roseus	1089551	0	0	DSM 18922	Gi13808	PRJNA84367		5698370	5259	5	3905996	5150653	5421495
2515154130	Bacteria	Permanent Draft	Proteobacteria	Alphaproteobacteria	Kiloniellales	Kiloniellaceae	Kiloniella	laminariae	1122135	0	0	DSM 19542	Gi11581	PRJNA169821		4440890	4213	39	2282329	3933314	379404
2517093004	Bacteria	Permanent Draft	Proteobacteria	Alphaproteobacteria	Kordiimonadales	Kordiimonas	Kordiimonas	gwangyangensis	1122137	0	0	DSM 19435	Gi11583	PRJNA169819		4082245	3778	13	2347713	3733806	686379
639633036	Bacteria	Finished	Proteobacteria	Alphaproteobacteria	Magnetococcales	Magnetococcaceae	Magnetococcus	unclassified	156889	57833	262	MC-1	Gc00458	PRJNA262	Free living	4719581	3823	1	2556478	4114220	4719581
648028050	Bacteria	Finished	Proteobacteria	Alphaproteobacteria	Parvularculales	Parvularculaceae	Parvularcula	bermudensis	314260	51641	13509	HTCC 2503	Gc01429	PRJNA13509	Free living	2902643	2733	1	1760630	2620201	2902643
2512047034	Bacteria	Finished	Proteobacteria	Alphaproteobacteria	Polymorphum	Polymorphum	Polymorphum	gilvum	991905	65447	63293	SL003B-26A1	Gc01693	PRJNA63293		4718963	4453	2	3168059	4191368	4649365
2517572147	Bacteria	Permanent Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Amorphus	Amorphus	coralli	1120983	0	0	DSM 19760	Gi11130	PRJNA174976		4317545	3952	12	2901099	3848980	605459
2523533557	Bacteria	Permanent Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Aurantimonadaceae	Aurantimonas	coralicida	1121027	0	0	DSM 14790	Gi11172	PRJNA188829		4615647	4398	38	3079646	4055548	316167
2515154138	Bacteria	Permanent Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Aurantimonadaceae	Aurantimonas	ureilytica	1121028	0	0	DSM 18598	Gi11173	PRJNA169815		5088935	4838	45	3423585	4511572	452612
639857001	Bacteria	Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Aurantimonadaceae	Fulvimarina	pelagi	314231	54193	13506	HTCC2506	Gi00844	PRJNA13506	Free living	3802689	3817	20	2328197	3324937	772651
2515154079	Bacteria	Permanent Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Aurantimonadaceae	Martelella	mediterranea	1122214	0	0	DSM 17316	Gi11659	PRJNA169710	Free living	5643744	5266	75	3522643	5030481	161034
2519899789	Bacteria	Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	Bartonella	alsatica	1094551	0	0	IBS 382	Gi13611	PRJNA75201		1646119	1426	21	607132	1279064	400537
2526164707	Bacteria	Finished	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	Bartonella	australis	1094489	0	0	Aust/NH1	Gc0007896	PRJNA73943	Symbiotic	1596490	1313	1	667968	1273502	1596490
2519899839	Bacteria	Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	Bartonella	birtlesii	1094552	0	0	LL-WM9	Gi13609	PRJNA75197		1858066	1660	52	702154	1497841	230763
649633014	Bacteria	Finished	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	Bartonella	clarridgeiae	696125	62131	62727	73	Gc01607	PRJEA42109	Free living	1522743	1393	1	544030	1239807	1522743
2547132469	Bacteria	Permanent Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	Bartonella	clarridgeiae	1408425	0	0	ATCC 51734	Gi15289	PRJNA223113		1492589	1318	17	531192	1246766	254734
2519899787	Bacteria	Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	Bartonella	doshiae	1094553	0	0	NCTC 12862	Gi13598	PRJNA75183		1797808	1619	25	681774	1465161	308069
2545555861	Bacteria	Permanent Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	Bartonella	doshiae	1408426	0	0	ATCC 700133	Gi15290	PRJNA223081		1765051	1617	39	668354	1438439	117444
2534681853	Bacteria	Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	Bartonella	elizabethae	1094554	0	0	Re6043vi	Gi13599	PRJNA75185		1927526	1662	38	737620	1474575	429355
2529293192	Bacteria	Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	Bartonella	elizabethae	1094555	0	0	F9251	Gi13600	PRJNA75203		1942697	1693	49	744283	1495075	211523
2545555865	Bacteria	Permanent Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	Bartonella	elizabethae	1408427	0	0	ATCC 49927	Gi22380	PRJNA223122		1963970	1710	39	750978	1504177	279953
644736328	Bacteria	Finished	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	Bartonella	grahamii	634504	59405	34873	as4aup	Gc01038	PRJNA34873	Symbiotic	2369520	1816	2	901302	1729380	2341328
2545824615	Bacteria	Permanent Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	Bartonella	grahamii	1415777	0	0	ATCC 700132	Gi15291	PRJNA225844		2198488	1941	66	833079	1665184	117680
637000027	Bacteria	Finished	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	Bartonella	henselae	283166	57745	196	Houston-1	Gc00192	PRJNA196		1931047	1671	1	738246	1480628	1931047
2519899806	Bacteria	Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	Bartonella	melophagi	1094557	0	0	K-2C	Gi13606	PRJNA75193	Free living	1518819	1386	47	561790	1239629	253719
637000028	Bacteria	Finished	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	Bartonella	quintana	283165	57635	44	Toulouse	Gc00191	PRJNA44		1581384	1359	1	613527	1243197	1581384
2518645543	Bacteria	Finished	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	Bartonella	quintana	1225179	0	0	RM-11	Gc02319	PRJNA173218		1587646	1251	1	615320	1163862	1587646
2541047152	Bacteria	Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	Bartonella	schoenbuchensis	1094496	0	0	m07a	Gi13515	PRJNA73949		1679871	1485	11	634120	1380301	337166
2519899840	Bacteria	Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	Bartonella	tamiae	1094559	0	0	Th307	Gi13608	PRJNA75205		2245003	2027	10	852620	1865829	376204
2529293189	Bacteria	Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	Bartonella	tamiae	1094558	0	0	Th239	Gi13607	PRJNA75195		2252122	2033	10	854794	1876611	576114
2519899788	Bacteria	Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	Bartonella	taylorii	1094560	0	0	8TBB	Gi13610	PRJNA75199		1918942	1768	80	740918	1561012	168460
641228478	Bacteria	Finished	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	Bartonella	tribocorum	382640	59129	28109	CIP 105476	Gc00700	PRJNA28109		2642404	2169	2	1025840	1965880	2619061
